你 的 脸 红 红 的 。,你的脸红红的。,nǐ de liǎn hóng hóng de 。,Your face is red.,[sound:hsk3_grammar_sent11.mp3],:: Adj. + Adj. + 的 (+ Noun) ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
宝宝 的 眼睛 大 大 的 。,宝宝的眼睛大大的。,bǎobǎo de yǎnjīng dà dà de 。,The baby's eyes are big.,[sound:hsk3_grammar_sent12.mp3],:: Adj. + Adj. + 的 (+ Noun) ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
今晚 的 月亮 圆 圆 的 。,今晚的月亮圆圆的。,jīnwǎn de yuèliàng yuán yuán de 。,The moon tonight is round.,[sound:hsk3_grammar_sent13.mp3],:: Adj. + Adj. + 的 (+ Noun) ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
她 爸爸 高 高 胖 胖 的 。,她爸爸高高胖胖的。,tā bàbà gāo gāo pàng pàng de 。,Her father is tall and fat.,[sound:hsk3_grammar_sent14.mp3],:: Adj. + Adj. + 的 (+ Noun) ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
我 妹妹 瘦 瘦 小 小 的 。,我妹妹瘦瘦小小的。,wǒ mèimèi shòu shòu xiǎo xiǎo de 。,My sister is thin and small.,[sound:hsk3_grammar_sent15.mp3],:: Adj. + Adj. + 的 (+ Noun) ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
高 高 兴 兴,高高兴兴,gāo gāo xīng xīng,Happy,[sound:hsk3_grammar_sent16.mp3],:: A A B B + 的 (+ Noun) ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
热 热 闹 闹,热热闹闹,rè rè nào nào,Lively,[sound:hsk3_grammar_sent17.mp3],:: A A B B + 的 (+ Noun) ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
漂 漂 亮 亮,漂漂亮亮,piāo piāo liàng liàng,Neat,[sound:hsk3_grammar_sent18.mp3],:: A A B B + 的 (+ Noun) ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
舒 舒 服 服,舒舒服服,shū shū fú fú,Comfortable,[sound:hsk3_grammar_sent19.mp3],:: A A B B + 的 (+ Noun) ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
安 安 静 静,安安静静,ān ān jìng jìng,Quietly,[sound:hsk3_grammar_sent20.mp3],:: A A B B + 的 (+ Noun) ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
便 便 宜 宜,便便宜宜,biàn biàn yí yí,Cheap,[sound:hsk3_grammar_sent21.mp3],:: A A B B + 的 (+ Noun) ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
麻 麻 烦 烦,麻麻烦烦,má má fán fán,Troublesome,[sound:hsk3_grammar_sent22.mp3],:: A A B B + 的 (+ Noun) ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
我们 清清楚楚 地 看到 他 跟 一 个 胖 胖 的 男人 上 车 了 。,我们清清楚楚地看到他跟一个胖胖的男人上车了。,wǒmen qīngqīngchǔchǔ dì kàndào tā gēn yī gè pàng pàng de nánrén shàng chē le 。,We clearly saw him get in a car with a fat man.,[sound:hsk3_grammar_sent23.mp3],:: AABB + 地 + Verb ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
我 真 想 舒舒服服 地 躺 在 沙发 上 看 电视 。,我真想舒舒服服地躺在沙发上看电视。,wǒ zhēn xiǎng shūshūfúfú dì tǎng zài shāfā shàng kàn diànshì 。,I really want to lie comfortably on the sofa and watch TV.,[sound:hsk3_grammar_sent24.mp3],:: AABB + 地 + Verb ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
你 妈妈 辛辛苦苦 地 做 了 两 个 小时 的 饭，你 怎么 不 吃 ？,你妈妈辛辛苦苦地做了两个小时的饭，你怎么不吃？,nǐ māmā xīnxīnkǔkǔ dì zuò le liǎng gè xiǎoshí de fàn，nǐ zěnyāo bù chī ？,"Your mother worked so hard for two hours, why didn't you eat?",[sound:hsk3_grammar_sent25.mp3],:: AABB + 地 + Verb ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
妹妹 快 过 生日 了 ，我 打算 给 她 办 一 个 生日 派对 ，热闹 热闹 。,妹妹快过生日了，我打算给她办一个生日派对，热闹热闹。,mèimèi kuài guò shēngrì le ，wǒ dǎsuàn gěi tā bàn yī gè shēngrì pàidùi ，rènào rènào 。,"My sister is nearing her birthday, and I plan to give her a birthday party.",[sound:hsk3_grammar_sent26.mp3],:: Subj. + ABAB ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
来 ，喝 点 酒 ，高兴 高兴 。,来，喝点酒，高兴高兴。,lái ，hē diǎn jǐu ，gāoxīng gāoxīng 。,"Come, have a drink and be happy.",[sound:hsk3_grammar_sent27.mp3],:: Subj. + ABAB ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
到 这里 来 凉快 凉快 。,到这里来凉快凉快。,dào zhèlǐ lái liángkuài liángkuài 。,Come here to cool down.,[sound:hsk3_grammar_sent28.mp3],:: Subj. + ABAB ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
我 想 去 外面 走走 ，安静 一下 。,我想去外面走走，安静一下。,wǒ xiǎng qù wàimiàn zǒuzǒu ，ānjìng yīxià 。,I want to go outside and be quiet.,[sound:hsk3_grammar_sent29.mp3],:: Subj. + AB + 一下 ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
想 不 想 去 做 个 按摩 ，放松 一下 。,想不想去做个按摩，放松一下。,xiǎng bù xiǎng qù zuò gè ànmó ，fàngsōng yīxià 。,Would you like to get a massage and relax?,[sound:hsk3_grammar_sent30.mp3],:: Subj. + AB + 一下 ::,Expressing quality,Reduplication of adjectives,https://resources.allsetlearning.com/chinese/grammar/ASGDHE8S
你 要 努力 地 学习 。,你要努力地学习。,nǐ yào nǔlì dì xuéxí 。,You have to study hard.,[sound:hsk3_grammar_sent31.mp3],:: Subj. + Adj. + 地 + Verb ::,"Describing actions, Indicating conditions",Turning adjectives into adverbs,https://resources.allsetlearning.com/chinese/grammar/ASGMAFSX
雨天 地 滑 ，慢 慢 地 走 。,雨天地滑，慢慢地走。,yǔtiān dì huá ，màn màn dì zǒu 。,Sliding in the rain and walking slowly.,[sound:hsk3_grammar_sent32.mp3],:: Subj. + Adj. + 地 + Verb ::,"Describing actions, Indicating conditions",Turning adjectives into adverbs,https://resources.allsetlearning.com/chinese/grammar/ASGMAFSX
他 顺利 地 通过 考试 了 。,他顺利地通过考试了。,tā shùnlì dì tōngguò kǎoshì le 。,He passed the exam successfully.,[sound:hsk3_grammar_sent33.mp3],:: Subj. + Adj. + 地 + Verb ::,"Describing actions, Indicating conditions",Turning adjectives into adverbs,https://resources.allsetlearning.com/chinese/grammar/ASGMAFSX
他 认真 地 对 我 说 ：“我 喜欢 你 。,他认真地对我说：“我喜欢你。,tā rènzhēn dì dùi wǒ shuō ：“wǒ xǐhuān nǐ 。,"He said to me seriously: ""I like you.",[sound:hsk3_grammar_sent34.mp3],:: Subj. + Adj. + 地 + Verb ::,"Describing actions, Indicating conditions",Turning adjectives into adverbs,https://resources.allsetlearning.com/chinese/grammar/ASGMAFSX
他 热情 地 拥抱 了 我 。,他热情地拥抱了我。,tā rèqíng dì yǒngbào le wǒ 。,He embraced me warmly.,[sound:hsk3_grammar_sent35.mp3],:: Subj. + Adj. + 地 + Verb ::,"Describing actions, Indicating conditions",Turning adjectives into adverbs,https://resources.allsetlearning.com/chinese/grammar/ASGMAFSX
她 激动 地 对 我 说 “谢谢 ” 。,她激动地对我说“谢谢”。,tā jīdòng dì dùi wǒ shuō “xièxiè ” 。,"She excitedly said ""thank you"" to me.",[sound:hsk3_grammar_sent36.mp3],:: Subj. + Adj. + 地 + Verb ::,"Describing actions, Indicating conditions",Turning adjectives into adverbs,https://resources.allsetlearning.com/chinese/grammar/ASGMAFSX
老师 生气 地 看 着 我们 。,老师生气地看着我们。,lǎoshī shēngqì dì kàn zháo wǒmen 。,The teacher looked at us angrily.,[sound:hsk3_grammar_sent37.mp3],:: Subj. + Adj. + 地 + Verb ::,"Describing actions, Indicating conditions",Turning adjectives into adverbs,https://resources.allsetlearning.com/chinese/grammar/ASGMAFSX
孩子 们 开心 地 唱 了 起来 。,孩子们开心地唱了起来。,háizǐ men kāixīn dì chàng le qǐlái 。,The children sang happily.,[sound:hsk3_grammar_sent38.mp3],:: Subj. + Adj. + 地 + Verb ::,"Describing actions, Indicating conditions",Turning adjectives into adverbs,https://resources.allsetlearning.com/chinese/grammar/ASGMAFSX
大家 都 在 教室 里 安安静静 地 看书 。,大家都在教室里安安静静地看书。,dàjiā dū zài jiàoshì lǐ ānānjìngjìng dì kànshū 。,Everyone is reading quietly in the classroom.,[sound:hsk3_grammar_sent39.mp3],:: Subj. + Adj. + 地 + Verb ::,"Describing actions, Indicating conditions",Turning adjectives into adverbs,https://resources.allsetlearning.com/chinese/grammar/ASGMAFSX
我 希望 你 快快乐乐 地 长大 。,我希望你快快乐乐地长大。,wǒ xīwàng nǐ kuàikuàilèlè dì chángdà 。,I hope you grow up happily.,[sound:hsk3_grammar_sent40.mp3],:: Subj. + Adj. + 地 + Verb ::,"Describing actions, Indicating conditions",Turning adjectives into adverbs,https://resources.allsetlearning.com/chinese/grammar/ASGMAFSX
又 下雨 了 ！,又下雨了！,yòu xiàyǔ le ！,It's raining again!,[sound:hsk3_grammar_sent41.mp3],:: (Subj. +) 又 + Verb + 了 ::,"Referring to the past, Expressing time and date","Expressing ""again"" in the past with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGN1JR4
你 又 迟到 了 。,你又迟到了。,nǐ yòu chídào le 。,You are late again.,[sound:hsk3_grammar_sent42.mp3],:: (Subj. +) 又 + Verb + 了 ::,"Referring to the past, Expressing time and date","Expressing ""again"" in the past with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGN1JR5
宝宝 又 哭 了 。,宝宝又哭了。,bǎobǎo yòu kū le 。,The baby cried again.,[sound:hsk3_grammar_sent43.mp3],:: (Subj. +) 又 + Verb + 了 ::,"Referring to the past, Expressing time and date","Expressing ""again"" in the past with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGN1JR5
我 又 忘 了 。,我又忘了。,wǒ yòu wàng le 。,I forgot again.,[sound:hsk3_grammar_sent44.mp3],:: (Subj. +) 又 + Verb + 了 ::,"Referring to the past, Expressing time and date","Expressing ""again"" in the past with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGN1JR5
他 又 没 来 上课 。,他又没来上课。,tā yòu méi lái shàngkè 。,He didn't come to class again.,[sound:hsk3_grammar_sent45.mp3],:: (Subj. +) 又 + 不 / 没 + Verb ::,"Referring to the past, Expressing time and date","Expressing ""again"" in the past with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGN1JR5
你们 又 不 付钱 ？,你们又不付钱？,nǐmen yòu bù fùqián ？,You do n’t pay?,[sound:hsk3_grammar_sent46.mp3],:: (Subj. +) 又 + 不 / 没 + Verb ::,"Referring to the past, Expressing time and date","Expressing ""again"" in the past with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGN1JR5
你 又 不 参加 ？,你又不参加？,nǐ yòu bù cānjiā ？,Don't you participate?,[sound:hsk3_grammar_sent47.mp3],:: (Subj. +) 又 + 不 / 没 + Verb ::,"Referring to the past, Expressing time and date","Expressing ""again"" in the past with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGN1JR5
对不起 ，我 又 没 带 书 。,对不起，我又没带书。,dùibùqǐ ，wǒ yòu méi dài shū 。,"I'm sorry, I didn't bring any books.",[sound:hsk3_grammar_sent48.mp3],:: (Subj. +) 又 + 不 / 没 + Verb ::,"Referring to the past, Expressing time and date","Expressing ""again"" in the past with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGN1JR5
今天 又 要 加班 了 ！,今天又要加班了！,jīntiān yòu yào jiābān le ！,I have to work overtime again today!,[sound:hsk3_grammar_sent49.mp3],:: (Subj. +) 又 + Verb + 了 ::,"Referring to the past, Expressing time and date","Expressing ""again"" in the past with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGN1JR6
老板 请客 ，又 可以 吃 大餐 了 ！,老板请客，又可以吃大餐了！,lǎobǎn qǐngkè ，yòu kěyǐ chī dàcān le ！,"The boss treats guests, and you can eat a big meal again!",[sound:hsk3_grammar_sent50.mp3],:: (Subj. +) 又 + Verb + 了 ::,"Referring to the past, Expressing time and date","Expressing ""again"" in the past with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGN1JR7
快 过年 了 ，我们 又 能 拿 红包 了 ！,快过年了，我们又能拿红包了！,kuài guònián le ，wǒmen yòu néng ná hóngbāo le ！,"It's almost New Year, and we can get red envelopes again!",[sound:hsk3_grammar_sent51.mp3],:: (Subj. +) 又 + Verb + 了 ::,"Referring to the past, Expressing time and date","Expressing ""again"" in the past with ""you""",https://resources.allsetlearning.com/chinese/grammar/ASGN1JR8
我 一直 在 学习 中文 。,我一直在学习中文。,wǒ yīzhí zài xuéxí zhōngwén 。,I have been learning Chinese.,[sound:hsk3_grammar_sent52.mp3],:: Subj. + 一直 + Predicate ::,"Describing actions, Referring to habitual actions, Expressing frequency, Expressing time and date","Expressing ""all along"" with ""yizhi""",https://resources.allsetlearning.com/chinese/grammar/ASGP000J
昨天 晚上 我 一直 在 做作业 。,昨天晚上我一直在做作业。,zuótiān wǎnshàng wǒ yīzhí zài zuòzuòyè 。,I have been doing my homework last night.,[sound:hsk3_grammar_sent53.mp3],:: Subj. + 一直 + Predicate ::,"Describing actions, Referring to habitual actions, Expressing frequency, Expressing time and date","Expressing ""all along"" with ""yizhi""",https://resources.allsetlearning.com/chinese/grammar/ASGP000J
老板 一直 很 忙 。,老板一直很忙。,lǎobǎn yīzhí hěn máng 。,The boss has been very busy.,[sound:hsk3_grammar_sent54.mp3],:: Subj. + 一直 + Predicate ::,"Describing actions, Referring to habitual actions, Expressing frequency, Expressing time and date","Expressing ""all along"" with ""yizhi""",https://resources.allsetlearning.com/chinese/grammar/ASGP000J
我 一直 很 喜欢 你 。,我一直很喜欢你。,wǒ yīzhí hěn xǐhuān nǐ 。,I have always liked you.,[sound:hsk3_grammar_sent55.mp3],:: Subj. + 一直 + Predicate ::,"Describing actions, Referring to habitual actions, Expressing frequency, Expressing time and date","Expressing ""all along"" with ""yizhi""",https://resources.allsetlearning.com/chinese/grammar/ASGP000J
爸爸 一直 都 不 抽烟 。,爸爸一直都不抽烟。,bàbà yīzhí dū bù chōuyān 。,Dad never smokes.,[sound:hsk3_grammar_sent56.mp3],:: Subj. + 一直 + Predicate ::,"Describing actions, Referring to habitual actions, Expressing frequency, Expressing time and date","Expressing ""all along"" with ""yizhi""",https://resources.allsetlearning.com/chinese/grammar/ASGP000J
我 男朋友 一直在 中国 教 英文 。,我男朋友一直在中国教英文。,wǒ nánpéngyǒu yīzhízài zhōngguó jiào yīngwén 。,My boyfriend has been teaching English in China.,[sound:hsk3_grammar_sent57.mp3],:: Subj. + 一直 + Predicate ::,"Describing actions, Referring to habitual actions, Expressing frequency, Expressing time and date","Expressing ""all along"" with ""yizhi""",https://resources.allsetlearning.com/chinese/grammar/ASGP000J
18 岁 以后 ， 他 一直 一个人 住 。,18岁以后，他一直一个人住。,18 sùi yǐhòu ， tā yīzhí yīgèrén zhù 。,"After 18 years old, he lived alone.",[sound:hsk3_grammar_sent58.mp3],:: Subj. + 一直 + Predicate ::,"Describing actions, Referring to habitual actions, Expressing frequency, Expressing time and date","Expressing ""all along"" with ""yizhi""",https://resources.allsetlearning.com/chinese/grammar/ASGP000J
你 一直 在 这 家 公司 工作 吗 ？,你一直在这家公司工作吗？,nǐ yīzhí zài zhè jiā gōngsī gōngzuò ma ？,Have you always worked in this company?,[sound:hsk3_grammar_sent59.mp3],:: Subj. + 一直 + Predicate ::,"Describing actions, Referring to habitual actions, Expressing frequency, Expressing time and date","Expressing ""all along"" with ""yizhi""",https://resources.allsetlearning.com/chinese/grammar/ASGP000J
你们 一直 住 在 一起 吗 ？,你们一直住在一起吗？,nǐmen yīzhí zhù zài yīqǐ ma ？,Have you always lived together?,[sound:hsk3_grammar_sent60.mp3],:: Subj. + 一直 + Predicate ::,"Describing actions, Referring to habitual actions, Expressing frequency, Expressing time and date","Expressing ""all along"" with ""yizhi""",https://resources.allsetlearning.com/chinese/grammar/ASGP000J
北京 的 空气 一直 很 不 好 。,北京的空气一直很不好。,běijīng de kōngqì yīzhí hěn bù hǎo 。,The air in Beijing has always been bad.,[sound:hsk3_grammar_sent61.mp3],:: Subj. + 一直 + Predicate ::,"Describing actions, Referring to habitual actions, Expressing frequency, Expressing time and date","Expressing ""all along"" with ""yizhi""",https://resources.allsetlearning.com/chinese/grammar/ASGP000J
他 总是 迟到 。,他总是迟到。,tā zǒngshì chídào 。,He is always late.,[sound:hsk3_grammar_sent62.mp3],:: Subj. + 总是 + Verb :: / :: 总是 + Adv. + Adj. ::,Expressing frequency,"Expressing ""always"" with ""zongshi""",https://resources.allsetlearning.com/chinese/grammar/ASGXJPJS
我 总是 忘记 这 个 词 。,我总是忘记这个词。,wǒ zǒngshì wàngjì zhè gè cí 。,I always forget this word.,[sound:hsk3_grammar_sent63.mp3],:: Subj. + 总是 + Verb :: / :: 总是 + Adv. + Adj. ::,Expressing frequency,"Expressing ""always"" with ""zongshi""",https://resources.allsetlearning.com/chinese/grammar/ASGXJPJS
他 总是 一个人 吃饭 。,他总是一个人吃饭。,tā zǒngshì yīgèrén chīfàn 。,He always eats alone.,[sound:hsk3_grammar_sent64.mp3],:: Subj. + 总是 + Verb :: / :: 总是 + Adv. + Adj. ::,Expressing frequency,"Expressing ""always"" with ""zongshi""",https://resources.allsetlearning.com/chinese/grammar/ASGXJPJS
你 男朋友 总是 说 脏话 。,你男朋友总是说脏话。,nǐ nánpéngyǒu zǒngshì shuō zānghuà 。,Your boyfriend always swears.,[sound:hsk3_grammar_sent65.mp3],:: Subj. + 总是 + Verb :: / :: 总是 + Adv. + Adj. ::,Expressing frequency,"Expressing ""always"" with ""zongshi""",https://resources.allsetlearning.com/chinese/grammar/ASGXJPJS
我 的 学生 总是 问 我 很多 有意思 的 问题 。,我的学生总是问我很多有意思的问题。,wǒ de xuéshēng zǒngshì wèn wǒ hěnduō yǒuyìsī de wèntí 。,My students always ask me many interesting questions.,[sound:hsk3_grammar_sent66.mp3],:: Subj. + 总是 + Verb :: / :: 总是 + Adv. + Adj. ::,Expressing frequency,"Expressing ""always"" with ""zongshi""",https://resources.allsetlearning.com/chinese/grammar/ASGXJPJS
他 总是 很 累 。,他总是很累。,tā zǒngshì hěn lèi 。,He is always tired.,[sound:hsk3_grammar_sent67.mp3],:: Subj. + 总是 + Verb :: / :: 总是 + Adv. + Adj. ::,Expressing frequency,"Expressing ""always"" with ""zongshi""",https://resources.allsetlearning.com/chinese/grammar/ASGXJPJS
你 为什么 总是 很 忙 ？,你为什么总是很忙？,nǐ wèishíyāo zǒngshì hěn máng ？,Why are you always busy?,[sound:hsk3_grammar_sent68.mp3],:: Subj. + 总是 + Verb :: / :: 总是 + Adv. + Adj. ::,Expressing frequency,"Expressing ""always"" with ""zongshi""",https://resources.allsetlearning.com/chinese/grammar/ASGXJPJS
你 家 总是 很 干净 。,你家总是很干净。,nǐ jiā zǒngshì hěn gānjìng 。,Your home is always very clean.,[sound:hsk3_grammar_sent69.mp3],:: Subj. + 总是 + Verb :: / :: 总是 + Adv. + Adj. ::,Expressing frequency,"Expressing ""always"" with ""zongshi""",https://resources.allsetlearning.com/chinese/grammar/ASGXJPJS
孩子们 总是 非常 开心 。,孩子们总是非常开心。,háizǐmen zǒngshì fēicháng kāixīn 。,The children are always very happy.,[sound:hsk3_grammar_sent70.mp3],:: Subj. + 总是 + Verb :: / :: 总是 + Adv. + Adj. ::,Expressing frequency,"Expressing ""always"" with ""zongshi""",https://resources.allsetlearning.com/chinese/grammar/ASGXJPJS
我 的 学生 总是 特别 努力 。,我的学生总是特别努力。,wǒ de xuéshēng zǒngshì tèbié nǔlì 。,My students always work hard.,[sound:hsk3_grammar_sent71.mp3],:: Subj. + 总是 + Verb :: / :: 总是 + Adv. + Adj. ::,Expressing frequency,"Expressing ""always"" with ""zongshi""",https://resources.allsetlearning.com/chinese/grammar/ASGXJPJS
他们 已经 两 天 没 吃 东西 了 。,他们已经两天没吃东西了。,tāmen yǐjīng liǎng tiān méi chī dōngxī le 。,They haven't eaten for two days.,[sound:hsk3_grammar_sent72.mp3],:: Subj. + (已经 +) Duration + 没 + Verb + 了 ::,"Referring to the past, Expressing duration",Expressing duration of inaction,https://resources.allsetlearning.com/chinese/grammar/ASGSVF28
我们 已经 十 年 没 见 了 。,我们已经十年没见了。,wǒmen yǐjīng shí nián méi jiàn le 。,We haven't seen it in ten years.,[sound:hsk3_grammar_sent73.mp3],:: Subj. + (已经 +) Duration + 没 + Verb + 了 ::,"Referring to the past, Expressing duration",Expressing duration of inaction,https://resources.allsetlearning.com/chinese/grammar/ASGSVF28
他 已经 一 个 星期 没 洗澡 了 。,他已经一个星期没洗澡了。,tā yǐjīng yī gè xīngqī méi xǐzǎo le 。,He hasn't bathed in a week.,[sound:hsk3_grammar_sent74.mp3],:: Subj. + (已经 +) Duration + 没 + Verb + 了 ::,"Referring to the past, Expressing duration",Expressing duration of inaction,https://resources.allsetlearning.com/chinese/grammar/ASGSVF28
你 多 长 时间 没 刮 胡子 了 ？,你多长时间没刮胡子了？,nǐ duō cháng shíjiān méi guā húzǐ le ？,How long have you not shaved?,[sound:hsk3_grammar_sent75.mp3],:: Subj. + (已经 +) Duration + 没 + Verb + 了 ::,"Referring to the past, Expressing duration",Expressing duration of inaction,https://resources.allsetlearning.com/chinese/grammar/ASGSVF28
她 半 个 月 没 出门 了 。,她半个月没出门了。,tā bàn gè yuè méi chūmén le 。,She hasn't been out for half a month.,[sound:hsk3_grammar_sent76.mp3],:: Subj. + (已经 +) Duration + 没 + Verb + 了 ::,"Referring to the past, Expressing duration",Expressing duration of inaction,https://resources.allsetlearning.com/chinese/grammar/ASGSVF28
你们 多久 没 回家 了 ？,你们多久没回家了？,nǐmen duōjǐu méi húijiā le ？,How long have you not been home?,[sound:hsk3_grammar_sent77.mp3],:: Subj. + (已经 +) Duration + 没 + Verb + 了 ::,"Referring to the past, Expressing duration",Expressing duration of inaction,https://resources.allsetlearning.com/chinese/grammar/ASGSVF28
你 多久 没 休假 了 ？,你多久没休假了？,nǐ duōjǐu méi xīujiǎ le ？,How long have you been on vacation?,[sound:hsk3_grammar_sent78.mp3],:: Subj. + (已经 +) Duration + 没 + Verb + 了 ::,"Referring to the past, Expressing duration",Expressing duration of inaction,https://resources.allsetlearning.com/chinese/grammar/ASGSVF28
买 吧 ，你 已经 一 年 多 没 买 新 衣服 了 。,买吧，你已经一年多没买新衣服了。,mǎi ba ，nǐ yǐjīng yī nián duō méi mǎi xīn yīfú le 。,"Buy it, you have n’t bought new clothes in more than a year.",[sound:hsk3_grammar_sent79.mp3],:: Subj. + (已经 +) Duration + 没 + Verb + 了 ::,"Referring to the past, Expressing duration",Expressing duration of inaction,https://resources.allsetlearning.com/chinese/grammar/ASGSVF28
你 好像 很久 没 这么 开心 了 。,你好像很久没这么开心了。,nǐ hǎoxiàng hěnjǐu méi zhèyāo kāixīn le 。,It seems you haven't been so happy in a long time.,[sound:hsk3_grammar_sent80.mp3],:: Subj. + (已经 +) Duration + 没 + Verb + 了 ::,"Referring to the past, Expressing duration",Expressing duration of inaction,https://resources.allsetlearning.com/chinese/grammar/ASGSVF28
