你们 都 用 wiki 吗 ？,你们都用wiki吗？,nǐmen dū yòng wiki ma ？,Do you all use wiki?,[sound:hsk1_grammar_sent40.mp3],:: Subj. + 都 + [Verb Phrase] ::,"Emphasizing, Expressing quantity","The ""all"" adverb ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASG9YK09
我们 都 要 冰水 。,我们都要冰水。,wǒmen dū yào bīngshǔi 。,We all have ice water.,[sound:hsk1_grammar_sent41.mp3],:: Subj. + 都 + [Verb Phrase] ::,"Emphasizing, Expressing quantity","The ""all"" adverb ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASG9YK09
我们 两 个 都 爱 你 。,我们两个都爱你。,wǒmen liǎng gè dū ài nǐ 。,Both of us love you.,[sound:hsk1_grammar_sent42.mp3],:: Subj. + 都 + [Verb Phrase] ::,"Emphasizing, Expressing quantity","The ""all"" adverb ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASG9YK09
你 爸爸 和 你 妈妈 都 是 美国人 吗 ？,你爸爸和你妈妈都是美国人吗？,nǐ bàbà hé nǐ māmā dū shì měiguórén ma ？,Are your father and mother both American?,[sound:hsk1_grammar_sent43.mp3],:: Subj. + 都 + [Verb Phrase] ::,"Emphasizing, Expressing quantity","The ""all"" adverb ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASG9YK09
我 和 我 太太 都 不 吃 肉 。,我和我太太都不吃肉。,wǒ hé wǒ tàitài dū bù chī ròu 。,Neither my wife nor I eat meat.,[sound:hsk1_grammar_sent44.mp3],:: Subj. + 都 + [Verb Phrase] ::,"Emphasizing, Expressing quantity","The ""all"" adverb ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASG9YK09
你们 两个 都 喜欢 中国 菜 吗 ？,你们两个都喜欢中国菜吗？,nǐmen liǎnggè dū xǐhuān zhōngguó cài ma ？,Do you both like Chinese food?,[sound:hsk1_grammar_sent45.mp3],:: Subj. + 都 + [Verb Phrase] ::,"Emphasizing, Expressing quantity","The ""all"" adverb ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASG9YK09
她 和 她 老公 都 没有 工作 。,她和她老公都没有工作。,tā hé tā lǎogōng dū méiyǒu gōngzuò 。,Neither she nor her husband has a job.,[sound:hsk1_grammar_sent46.mp3],:: Subj. + 都 + [Verb Phrase] ::,"Emphasizing, Expressing quantity","The ""all"" adverb ""dou""",https://resources.allsetlearning.com/chinese/grammar/ASG9YK09
我 也 喜欢 。,我也喜欢。,wǒ yě xǐhuān 。,I would also like.,[sound:hsk1_grammar_sent47.mp3],:: Subj. + 也 + Verb / [Verb Phrase] ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
我 也 是 学生 。,我也是学生。,wǒ yě shì xuéshēng 。,I am a student too.,[sound:hsk1_grammar_sent48.mp3],:: Subj. + 也 + Verb / [Verb Phrase] ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
她 也 有 一个 儿子 。,她也有一个儿子。,tā yě yǒu yīgè érzǐ 。,She also has a son.,[sound:hsk1_grammar_sent49.mp3],:: Subj. + 也 + Verb / [Verb Phrase] ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
他们 也 是 法国 人 吗 ？,他们也是法国人吗？,tāmen yě shì fǎguó rén ma ？,Are they also French?,[sound:hsk1_grammar_sent50.mp3],:: Subj. + 也 + Verb / [Verb Phrase] ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
我 也 想 学 中文 。,我也想学中文。,wǒ yě xiǎng xué zhōngwén 。,I also want to learn Chinese.,[sound:hsk1_grammar_sent51.mp3],:: Subj. + 也 + Verb / [Verb Phrase] ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
他们 也 会 去吗 ？,他们也会去吗？,tāmen yě hùi qùma ？,Will they go too?,[sound:hsk1_grammar_sent52.mp3],:: Subj. + 也 + Verb / [Verb Phrase] ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
我 妈妈 也 喜欢 吃 饺子 。,我妈妈也喜欢吃饺子。,wǒ māmā yě xǐhuān chī jiǎozǐ 。,My mother also likes to eat dumplings.,[sound:hsk1_grammar_sent53.mp3],:: Subj. + 也 + Verb / [Verb Phrase] ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
孩子 也 可以 喝酒 吗 ？,孩子也可以喝酒吗？,háizǐ yě kěyǐ hējǐu ma ？,Can children drink alcohol too?,[sound:hsk1_grammar_sent54.mp3],:: Subj. + 也 + Verb / [Verb Phrase] ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
你 也 想 来 我 家 吗 ？,你也想来我家吗？,nǐ yě xiǎng lái wǒ jiā ma ？,Do you want to come to my house too?,[sound:hsk1_grammar_sent55.mp3],:: Subj. + 也 + Verb / [Verb Phrase] ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
她 也 觉得 这 个 老师 不 好 。,她也觉得这个老师不好。,tā yě juédé zhè gè lǎoshī bù hǎo 。,She also thinks this teacher is bad.,[sound:hsk1_grammar_sent56.mp3],:: Subj. + 也 + Verb / [Verb Phrase] ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
我 也 不 喜欢 。,我也不喜欢。,wǒ yě bù xǐhuān 。,I dont like it either.,[sound:hsk1_grammar_sent57.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
我 也 不 知道 。,我也不知道。,wǒ yě bù zhīdào 。,I do not know either.,[sound:hsk1_grammar_sent58.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
他 也 没 有 。,他也没有。,tā yě méi yǒu 。,Neither did he.,[sound:hsk1_grammar_sent59.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
你 也 不 想 来 我 家 吗 ？,你也不想来我家吗？,nǐ yě bù xiǎng lái wǒ jiā ma ？,Don't you want to come to my house?,[sound:hsk1_grammar_sent60.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
你 也 很 高 。,你也很高。,nǐ yě hěn gāo 。,You are also tall.,[sound:hsk1_grammar_sent61.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
他 也 很 胖 。,他也很胖。,tā yě hěn pàng 。,He is also very fat.,[sound:hsk1_grammar_sent62.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
我 爸爸 也 很 帅 。,我爸爸也很帅。,wǒ bàbà yě hěn shuài 。,My dad is also very handsome.,[sound:hsk1_grammar_sent63.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
湖南 菜 也 很 辣 。,湖南菜也很辣。,húnán cài yě hěn là 。,Hunan cuisine is also very spicy.,[sound:hsk1_grammar_sent64.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
这 种 酒 也 很 好喝 。,这种酒也很好喝。,zhè zhǒng jǐu yě hěn hǎohē 。,This wine is also delicious.,[sound:hsk1_grammar_sent65.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
这 个 地方 也 很 漂亮 。,这个地方也很漂亮。,zhè gè dìfāng yě hěn piāoliàng 。,This place is also very beautiful.,[sound:hsk1_grammar_sent66.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
昨天 很 冷 ， 今天 也 很 冷 。,昨天很冷，今天也很冷。,zuótiān hěn lěng ， jīntiān yě hěn lěng 。,It was cold yesterday and it is cold today.,[sound:hsk1_grammar_sent67.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
这 个 问题 也 很 麻烦 。,这个问题也很麻烦。,zhè gè wèntí yě hěn máfán 。,This problem is also very troublesome.,[sound:hsk1_grammar_sent68.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
我 觉得 这 个 餐厅 也 很 好 。,我觉得这个餐厅也很好。,wǒ juédé zhè gè cāntīng yě hěn hǎo 。,I think this restaurant is also very good.,[sound:hsk1_grammar_sent69.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
 你 是 美国人 。 我 也 是 。,你是美国人。我也是。, nǐ shì měiguórén 。 wǒ yě shì 。,are you American. me too.,[sound:hsk1_grammar_sent70.mp3],:: Subj. + 也 (+ Adv.) + Adj. ::,Adding more explanation,"The ""also"" adverb ""ye""",https://resources.allsetlearning.com/chinese/grammar/ASGG25MD
她 多 高 ？,她多高？,tā duō gāo ？,How tall is she?,[sound:hsk1_grammar_sent71.mp3],:: Subj. + 多 + Adj. ? ::,"Asking questions, Adding more explanation, Expressing quality","Asking about degree with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASG9LLJU
你家 多 大 ？,你家多大？,nǐjiā duō dà ？,How big is your home?,[sound:hsk1_grammar_sent72.mp3],:: Subj. + 多 + Adj. ? ::,"Asking questions, Adding more explanation, Expressing quality","Asking about degree with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASG9LLJU
你 的 孩子 多 大 ？,你的孩子多大？,nǐ de háizǐ duō dà ？,How old are you children?,[sound:hsk1_grammar_sent73.mp3],:: Subj. + 多 + Adj. ? ::,"Asking questions, Adding more explanation, Expressing quality","Asking about degree with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASG9LLJU
黄河 多 长 ？,黄河多长？,huánghé duō cháng ？,How long is the Yellow River?,[sound:hsk1_grammar_sent74.mp3],:: Subj. + 多 + Adj. ? ::,"Asking questions, Adding more explanation, Expressing quality","Asking about degree with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASG9LLJU
你 家 离 这儿 多 远 ？,你家离这儿多远？,nǐ jiā lí zhèér duō yuǎn ？,How far is your home from here?,[sound:hsk1_grammar_sent75.mp3],:: Subj. + 多 + Adj. ? ::,"Asking questions, Adding more explanation, Expressing quality","Asking about degree with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASG9LLJU
你 要 在 美国 待 多 久 ？,你要在美国待多久？,nǐ yào zài měiguó dài duō jǐu ？,How long will you stay in the United States?,[sound:hsk1_grammar_sent76.mp3],:: Subj. + 多 + Adj. ? ::,"Asking questions, Adding more explanation, Expressing quality","Asking about degree with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASG9LLJU
这些 东西 多 重 ？,这些东西多重？,zhèxiē dōngxī duō zhòng ？,How heavy are these things?,[sound:hsk1_grammar_sent77.mp3],:: Subj. + 多 + Adj. ? ::,"Asking questions, Adding more explanation, Expressing quality","Asking about degree with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASG9LLJU
你 知道 我们 现在 多 胖 吗 ？,你知道我们现在多胖吗？,nǐ zhīdào wǒmen xiànzài duō pàng ma ？,Do you know how fat we are now?,[sound:hsk1_grammar_sent78.mp3],:: Subj. + 多 + Adj. ? ::,"Asking questions, Adding more explanation, Expressing quality","Asking about degree with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASG9LLJU
你 知道 这里 的 冬天 多 冷 吗 ？,你知道这里的冬天多冷吗？,nǐ zhīdào zhèlǐ de dōngtiān duō lěng ma ？,Do you know how cold it is in winter?,[sound:hsk1_grammar_sent79.mp3],:: Subj. + 多 + Adj. ? ::,"Asking questions, Adding more explanation, Expressing quality","Asking about degree with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASG9LLJU
你 知道 上海 的 房子 多 贵 吗 ？,你知道上海的房子多贵吗？,nǐ zhīdào shànghǎi de fángzǐ duō gùi ma ？,Do you know how expensive a house in Shanghai is?,[sound:hsk1_grammar_sent80.mp3],:: Subj. + 多 + Adj. ? ::,"Asking questions, Adding more explanation, Expressing quality","Asking about degree with ""duo""",https://resources.allsetlearning.com/chinese/grammar/ASG9LLJU
我 家 不 太 大 。,我家不太大。,wǒ jiā bù tài dà 。,My home is not too big.,[sound:hsk1_grammar_sent81.mp3],:: Subj. + 不太 + Adj. ::,Adding more explanation,"Expressing ""not very"" with ""bu tai""",https://resources.allsetlearning.com/chinese/grammar/ASGUNMHU
那 个 地方 不 太 远 。,那个地方不太远。,nà gè dìfāng bù tài yuǎn 。,That place is not too far away.,[sound:hsk1_grammar_sent82.mp3],:: Subj. + 不太 + Adj. ::,Adding more explanation,"Expressing ""not very"" with ""bu tai""",https://resources.allsetlearning.com/chinese/grammar/ASGUNMHU
老板 今天 不 太 高兴 。,老板今天不太高兴。,lǎobǎn jīntiān bù tài gāoxīng 。,The boss is not very happy today.,[sound:hsk1_grammar_sent83.mp3],:: Subj. + 不太 + Adj. ::,Adding more explanation,"Expressing ""not very"" with ""bu tai""",https://resources.allsetlearning.com/chinese/grammar/ASGUNMHU
